timestamp,demand,pred,containers,lat_ms,cpu_pct,over,under,policy
1970-01-01 03:55:00,1,1.2279436588287354,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:56:00,2,1.2435107231140137,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:57:00,0,1.2891051769256592,2,40.0,0.0,1,0,policy
1970-01-01 03:58:00,0,1.2268955707550049,2,40.0,0.0,1,0,policy
1970-01-01 03:59:00,1,1.1385321617126465,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:00:00,2,1.1432774066925049,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:01:00,1,1.2120800018310547,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:02:00,2,1.2205345630645752,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:03:00,0,1.250727891921997,2,40.0,0.0,1,0,policy
1970-01-01 04:04:00,1,1.1896839141845703,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:05:00,1,1.161210060119629,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:06:00,3,1.1812374591827393,2,40.0,8.4,1,0,policy
1970-01-01 04:07:00,1,1.2904672622680664,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:08:00,3,1.2867722511291504,2,40.0,8.4,1,0,policy
1970-01-01 04:09:00,6,1.3715627193450928,2,40.0,16.8,1,0,policy
1970-01-01 04:10:00,1,1.65500807762146,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:11:00,1,1.5124244689941406,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:12:00,4,1.4211642742156982,2,40.0,11.200000000000001,1,0,policy
1970-01-01 04:13:00,0,1.6246647834777832,2,40.0,0.0,1,0,policy
1970-01-01 04:14:00,2,1.4588119983673096,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:15:00,0,1.482243537902832,2,40.0,0.0,1,0,policy
1970-01-01 04:16:00,0,1.3931167125701904,2,40.0,0.0,1,0,policy
1970-01-01 04:17:00,1,1.280289888381958,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:18:00,1,1.2786500453948975,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:19:00,1,1.290565013885498,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:20:00,1,1.296360969543457,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:21:00,1,1.290248155593872,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:22:00,1,1.282703161239624,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:23:00,2,1.2754192352294922,2,40.0,5.6000000000000005,1,0,policy
